sentence1,sentence2,label
ENGINE DIED DURING MAGNETOS CHECK.,A LOSS OF ENGINE POWER OCCURRED DURING THE MAGNETO INSPECTION.,1
ENGINE STOPPED DURING THE MAGNETO CHECK.,THE POWERPLANT QUIT WHILE WE WERE PERFORMING THE MAG CHECK.,1
ENGINE STOPPED DURING THE MAGNETO CHECK.,"DURING THE MAGNETOS CHECK, THE ENGINE DIED.",1
ENGINE STOPPED DURING THE MAGNETO CHECK.,A LOSS OF ENGINE POWER OCCURRED DURING THE MAGNETO INSPECTION.,1
THE POWERPLANT QUIT WHILE WE WERE PERFORMING THE MAG CHECK.,"DURING THE MAGNETOS CHECK, THE ENGINE DIED.",1
THE POWERPLANT QUIT WHILE WE WERE PERFORMING THE MAG CHECK.,A LOSS OF ENGINE POWER OCCURRED DURING THE MAGNETO INSPECTION.,1
"DURING THE MAGNETOS CHECK, THE ENGINE DIED.",A LOSS OF ENGINE POWER OCCURRED DURING THE MAGNETO INSPECTION.,1
#1 LEFT INTAKE HAS LARGE GOUGE.,ENGINE #1 LEFT INTAKE HAS A LARGE GOUGE.,1
#1 LEFT INTAKE HAS LARGE GOUGE.,A DEEP GOUGE WAS DISCOVERED IN THE RIGHT INTAKE OF ENGINE #2.,1
#1 LEFT INTAKE HAS LARGE GOUGE.,LEFT-SIDE INTAKE ON ENGINE 3 SHOWS A SIZABLE GOUGE.,1
#1 LEFT INTAKE HAS LARGE GOUGE.,FOUND A BIG GOUGE IN THE RIGHT INTAKE OF ENGINE #1.,1
ENGINE #1 LEFT INTAKE HAS A LARGE GOUGE.,A DEEP GOUGE WAS DISCOVERED IN THE RIGHT INTAKE OF ENGINE #2.,1
ENGINE #1 LEFT INTAKE HAS A LARGE GOUGE.,LEFT-SIDE INTAKE ON ENGINE 3 SHOWS A SIZABLE GOUGE.,1
ENGINE #1 LEFT INTAKE HAS A LARGE GOUGE.,FOUND A BIG GOUGE IN THE RIGHT INTAKE OF ENGINE #1.,1
A DEEP GOUGE WAS DISCOVERED IN THE RIGHT INTAKE OF ENGINE #2.,LEFT-SIDE INTAKE ON ENGINE 3 SHOWS A SIZABLE GOUGE.,1
A DEEP GOUGE WAS DISCOVERED IN THE RIGHT INTAKE OF ENGINE #2.,FOUND A BIG GOUGE IN THE RIGHT INTAKE OF ENGINE #1.,1
LEFT-SIDE INTAKE ON ENGINE 3 SHOWS A SIZABLE GOUGE.,FOUND A BIG GOUGE IN THE RIGHT INTAKE OF ENGINE #1.,1
LEFT SIDE OF ENGINE FORWARD RUBBER SEAL LOOSE.,THE FORWARD RUBBER SEAL ON THE LEFT SIDE OF THE ENGINE IS LOOSE.,1
LEFT SIDE OF ENGINE FORWARD RUBBER SEAL LOOSE.,THE ENGINE’S FRONT RUBBER SEAL ON THE RIGHT SIDE IS LOOSE AND REQUIRES TIGHTENING.,1
LEFT SIDE OF ENGINE FORWARD RUBBER SEAL LOOSE.,FOUND THE FORWARD SEAL ON THE LHS OF THE ENGINE LOOSE DURING INSPECTION.,1
LEFT SIDE OF ENGINE FORWARD RUBBER SEAL LOOSE.,FRONT ENGINE RUBBER SEAL (LEFT SIDE) IS NOT SECURE AND NEEDS ATTENTION.,1
THE FORWARD RUBBER SEAL ON THE LEFT SIDE OF THE ENGINE IS LOOSE.,THE ENGINE’S FRONT RUBBER SEAL ON THE RIGHT SIDE IS LOOSE AND REQUIRES TIGHTENING.,1
THE FORWARD RUBBER SEAL ON THE LEFT SIDE OF THE ENGINE IS LOOSE.,FOUND THE FORWARD SEAL ON THE LHS OF THE ENGINE LOOSE DURING INSPECTION.,1
THE FORWARD RUBBER SEAL ON THE LEFT SIDE OF THE ENGINE IS LOOSE.,FRONT ENGINE RUBBER SEAL (LEFT SIDE) IS NOT SECURE AND NEEDS ATTENTION.,1
THE ENGINE’S FRONT RUBBER SEAL ON THE RIGHT SIDE IS LOOSE AND REQUIRES TIGHTENING.,FOUND THE FORWARD SEAL ON THE LHS OF THE ENGINE LOOSE DURING INSPECTION.,1
THE ENGINE’S FRONT RUBBER SEAL ON THE RIGHT SIDE IS LOOSE AND REQUIRES TIGHTENING.,FRONT ENGINE RUBBER SEAL (LEFT SIDE) IS NOT SECURE AND NEEDS ATTENTION.,1
FOUND THE FORWARD SEAL ON THE LHS OF THE ENGINE LOOSE DURING INSPECTION.,FRONT ENGINE RUBBER SEAL (LEFT SIDE) IS NOT SECURE AND NEEDS ATTENTION.,1
ENGINE STARTED RUNNING ROUGH SHORTLY AFTER TAKEOFF & LANDED,"THE ENGINE BEGAN RUNNING ROUGH SHORTLY AFTER TAKEOFF, SO THE PILOT RETURNED AND LANDED.",1
ENGINE STARTED RUNNING ROUGH SHORTLY AFTER TAKEOFF & LANDED,SHORTLY AFTER LIFTOFF THE ENGINE DEVELOPED ROUGH RUNNING AND THE AIRCRAFT WAS LANDED.,1
ENGINE STARTED RUNNING ROUGH SHORTLY AFTER TAKEOFF & LANDED,AFTER TAKEOFF THE ENGINE STARTED TO RUN ROUGH; A PRECAUTIONARY LANDING WAS MADE.,1
ENGINE STARTED RUNNING ROUGH SHORTLY AFTER TAKEOFF & LANDED,ENGINE ROUGHNESS OCCURRED SOON AFTER TAKEOFF — LANDED WITHOUT FURTHER INCIDENT.,1
"THE ENGINE BEGAN RUNNING ROUGH SHORTLY AFTER TAKEOFF, SO THE PILOT RETURNED AND LANDED.",SHORTLY AFTER LIFTOFF THE ENGINE DEVELOPED ROUGH RUNNING AND THE AIRCRAFT WAS LANDED.,1
"THE ENGINE BEGAN RUNNING ROUGH SHORTLY AFTER TAKEOFF, SO THE PILOT RETURNED AND LANDED.",AFTER TAKEOFF THE ENGINE STARTED TO RUN ROUGH; A PRECAUTIONARY LANDING WAS MADE.,1
"THE ENGINE BEGAN RUNNING ROUGH SHORTLY AFTER TAKEOFF, SO THE PILOT RETURNED AND LANDED.",ENGINE ROUGHNESS OCCURRED SOON AFTER TAKEOFF — LANDED WITHOUT FURTHER INCIDENT.,1
SHORTLY AFTER LIFTOFF THE ENGINE DEVELOPED ROUGH RUNNING AND THE AIRCRAFT WAS LANDED.,AFTER TAKEOFF THE ENGINE STARTED TO RUN ROUGH; A PRECAUTIONARY LANDING WAS MADE.,1
SHORTLY AFTER LIFTOFF THE ENGINE DEVELOPED ROUGH RUNNING AND THE AIRCRAFT WAS LANDED.,ENGINE ROUGHNESS OCCURRED SOON AFTER TAKEOFF — LANDED WITHOUT FURTHER INCIDENT.,1
AFTER TAKEOFF THE ENGINE STARTED TO RUN ROUGH; A PRECAUTIONARY LANDING WAS MADE.,ENGINE ROUGHNESS OCCURRED SOON AFTER TAKEOFF — LANDED WITHOUT FURTHER INCIDENT.,1
NOTED WEAR ON ENGINE MOUNT CAUSED BY ENGINE BREATHER SUPPORT,WEAR WAS OBSERVED ON THE ENGINE MOUNT AT THE CONTACT POINT WITH THE ENGINE BREATHER SUPPORT.,1
NOTED WEAR ON ENGINE MOUNT CAUSED BY ENGINE BREATHER SUPPORT,FOUND THE BREATHER SUPPORT RUBBING AGAINST THE ENGINE MOUNT AND CAUSING NOTICEABLE WEAR.,1
NOTED WEAR ON ENGINE MOUNT CAUSED BY ENGINE BREATHER SUPPORT,ENGINE MOUNT EXHIBITS ABRASION CAUSED BY THE ENGINE BREATHER SUPPORT.,1
NOTED WEAR ON ENGINE MOUNT CAUSED BY ENGINE BREATHER SUPPORT,NOTED SCUFFING ON THE ENGINE MOUNT PRODUCED BY CONTACT WITH THE BREATHER SUPPORT.,1
WEAR WAS OBSERVED ON THE ENGINE MOUNT AT THE CONTACT POINT WITH THE ENGINE BREATHER SUPPORT.,FOUND THE BREATHER SUPPORT RUBBING AGAINST THE ENGINE MOUNT AND CAUSING NOTICEABLE WEAR.,1
WEAR WAS OBSERVED ON THE ENGINE MOUNT AT THE CONTACT POINT WITH THE ENGINE BREATHER SUPPORT.,ENGINE MOUNT EXHIBITS ABRASION CAUSED BY THE ENGINE BREATHER SUPPORT.,1
WEAR WAS OBSERVED ON THE ENGINE MOUNT AT THE CONTACT POINT WITH THE ENGINE BREATHER SUPPORT.,NOTED SCUFFING ON THE ENGINE MOUNT PRODUCED BY CONTACT WITH THE BREATHER SUPPORT.,1
FOUND THE BREATHER SUPPORT RUBBING AGAINST THE ENGINE MOUNT AND CAUSING NOTICEABLE WEAR.,ENGINE MOUNT EXHIBITS ABRASION CAUSED BY THE ENGINE BREATHER SUPPORT.,1
FOUND THE BREATHER SUPPORT RUBBING AGAINST THE ENGINE MOUNT AND CAUSING NOTICEABLE WEAR.,NOTED SCUFFING ON THE ENGINE MOUNT PRODUCED BY CONTACT WITH THE BREATHER SUPPORT.,1
ENGINE MOUNT EXHIBITS ABRASION CAUSED BY THE ENGINE BREATHER SUPPORT.,NOTED SCUFFING ON THE ENGINE MOUNT PRODUCED BY CONTACT WITH THE BREATHER SUPPORT.,1
RIGHT ENGINE #3 & 4 INTAKE TUBES ARE LEAKING.,RIGHT ENGINE INTAKE TUBES FOR CYLINDERS 3 AND 4 ARE LEAKING.,1
RIGHT ENGINE #3 & 4 INTAKE TUBES ARE LEAKING.,THE LEFT-SIDE INTAKE TUBES ON POSITIONS 2 AND 3 WERE FOUND LEAKING.,1
RIGHT ENGINE #3 & 4 INTAKE TUBES ARE LEAKING.,LEAK DETECTED IN THE INTAKE TUBING OF THE RIGHT ENGINE AT PORTS 2 AND 3.,1
RIGHT ENGINE #3 & 4 INTAKE TUBES ARE LEAKING.,INTAKE TUBES FOR ENGINE #4 AND #3 ON THE LEFT SIDE SHOW LEAKS.,1
RIGHT ENGINE INTAKE TUBES FOR CYLINDERS 3 AND 4 ARE LEAKING.,THE LEFT-SIDE INTAKE TUBES ON POSITIONS 2 AND 3 WERE FOUND LEAKING.,1
RIGHT ENGINE INTAKE TUBES FOR CYLINDERS 3 AND 4 ARE LEAKING.,LEAK DETECTED IN THE INTAKE TUBING OF THE RIGHT ENGINE AT PORTS 2 AND 3.,1
RIGHT ENGINE INTAKE TUBES FOR CYLINDERS 3 AND 4 ARE LEAKING.,INTAKE TUBES FOR ENGINE #4 AND #3 ON THE LEFT SIDE SHOW LEAKS.,1
THE LEFT-SIDE INTAKE TUBES ON POSITIONS 2 AND 3 WERE FOUND LEAKING.,LEAK DETECTED IN THE INTAKE TUBING OF THE RIGHT ENGINE AT PORTS 2 AND 3.,1
THE LEFT-SIDE INTAKE TUBES ON POSITIONS 2 AND 3 WERE FOUND LEAKING.,INTAKE TUBES FOR ENGINE #4 AND #3 ON THE LEFT SIDE SHOW LEAKS.,1
LEAK DETECTED IN THE INTAKE TUBING OF THE RIGHT ENGINE AT PORTS 2 AND 3.,INTAKE TUBES FOR ENGINE #4 AND #3 ON THE LEFT SIDE SHOW LEAKS.,1
LEFT BRAKE LININGS ARE WORN OUT.,LEFT BRAKE LININGS ARE WORN OUT AND NEED REPLACEMENT.,1
LEFT BRAKE LININGS ARE WORN OUT.,RIGHT BRAKE LININGS ARE BADLY WORN — REPLACE THEM BEFORE NEXT FLIGHT.,1
LEFT BRAKE LININGS ARE WORN OUT.,LH WHEEL BRAKE LINING SHOWS EXCESSIVE WEAR BEYOND LIMITS; SERVICE REQUIRED.,1
LEFT BRAKE LININGS ARE WORN OUT.,NO. 2 RIGHT BRAKE LINING IS SEVERELY WORN AND SHOULD BE CHANGED.,1
LEFT BRAKE LININGS ARE WORN OUT AND NEED REPLACEMENT.,RIGHT BRAKE LININGS ARE BADLY WORN — REPLACE THEM BEFORE NEXT FLIGHT.,1
LEFT BRAKE LININGS ARE WORN OUT AND NEED REPLACEMENT.,LH WHEEL BRAKE LINING SHOWS EXCESSIVE WEAR BEYOND LIMITS; SERVICE REQUIRED.,1
LEFT BRAKE LININGS ARE WORN OUT AND NEED REPLACEMENT.,NO. 2 RIGHT BRAKE LINING IS SEVERELY WORN AND SHOULD BE CHANGED.,1
RIGHT BRAKE LININGS ARE BADLY WORN — REPLACE THEM BEFORE NEXT FLIGHT.,LH WHEEL BRAKE LINING SHOWS EXCESSIVE WEAR BEYOND LIMITS; SERVICE REQUIRED.,1
RIGHT BRAKE LININGS ARE BADLY WORN — REPLACE THEM BEFORE NEXT FLIGHT.,NO. 2 RIGHT BRAKE LINING IS SEVERELY WORN AND SHOULD BE CHANGED.,1
LH WHEEL BRAKE LINING SHOWS EXCESSIVE WEAR BEYOND LIMITS; SERVICE REQUIRED.,NO. 2 RIGHT BRAKE LINING IS SEVERELY WORN AND SHOULD BE CHANGED.,1
ENGINE OVERSPEED UP TO 3400 RPM @ TERMINATION OF AN AUTO.,ENGINE OVERSPEED REACHED 3400 RPM AT TERMINATION OF THE AUTOMATIC CYCLE.,1
ENGINE OVERSPEED UP TO 3400 RPM @ TERMINATION OF AN AUTO.,"WHEN THE AUTO CUT OUT, THE ENGINE SPIKED TO ABOUT 3500 RPM.",1
ENGINE OVERSPEED UP TO 3400 RPM @ TERMINATION OF AN AUTO.,"AN OVERSPEED EVENT OCCURRED, PEAKING NEAR 3300 RPM AT THE END OF THE AUTO.",1
ENGINE OVERSPEED UP TO 3400 RPM @ TERMINATION OF AN AUTO.,"AT AUTO TERMINATION THE ENGINE HIT AN OVERSPEED OF 3,400 RPM.",1
ENGINE OVERSPEED REACHED 3400 RPM AT TERMINATION OF THE AUTOMATIC CYCLE.,"WHEN THE AUTO CUT OUT, THE ENGINE SPIKED TO ABOUT 3500 RPM.",1
ENGINE OVERSPEED REACHED 3400 RPM AT TERMINATION OF THE AUTOMATIC CYCLE.,"AN OVERSPEED EVENT OCCURRED, PEAKING NEAR 3300 RPM AT THE END OF THE AUTO.",1
ENGINE OVERSPEED REACHED 3400 RPM AT TERMINATION OF THE AUTOMATIC CYCLE.,"AT AUTO TERMINATION THE ENGINE HIT AN OVERSPEED OF 3,400 RPM.",1
"WHEN THE AUTO CUT OUT, THE ENGINE SPIKED TO ABOUT 3500 RPM.","AN OVERSPEED EVENT OCCURRED, PEAKING NEAR 3300 RPM AT THE END OF THE AUTO.",1
"WHEN THE AUTO CUT OUT, THE ENGINE SPIKED TO ABOUT 3500 RPM.","AT AUTO TERMINATION THE ENGINE HIT AN OVERSPEED OF 3,400 RPM.",1
"AN OVERSPEED EVENT OCCURRED, PEAKING NEAR 3300 RPM AT THE END OF THE AUTO.","AT AUTO TERMINATION THE ENGINE HIT AN OVERSPEED OF 3,400 RPM.",1
#3 BAFFLE BUTTON PLUG BAD.,THE BAFFLE BUTTON PLUG ON ENGINE #3 IS BAD.,1
#3 BAFFLE BUTTON PLUG BAD.,FOUND A FAULTY BAFFLE BUTTON PLUG ON ENGINE #2.,1
#3 BAFFLE BUTTON PLUG BAD.,LEFT-SIDE BAFFLE BUTTON PLUG IS DEFECTIVE AND NEEDS REPLACEMENT.,1
#3 BAFFLE BUTTON PLUG BAD.,RIGHT BAFFLE BUTTON PLUG ON ENGINE #4 IS NO GOOD.,1
THE BAFFLE BUTTON PLUG ON ENGINE #3 IS BAD.,FOUND A FAULTY BAFFLE BUTTON PLUG ON ENGINE #2.,1
THE BAFFLE BUTTON PLUG ON ENGINE #3 IS BAD.,LEFT-SIDE BAFFLE BUTTON PLUG IS DEFECTIVE AND NEEDS REPLACEMENT.,1
THE BAFFLE BUTTON PLUG ON ENGINE #3 IS BAD.,RIGHT BAFFLE BUTTON PLUG ON ENGINE #4 IS NO GOOD.,1
FOUND A FAULTY BAFFLE BUTTON PLUG ON ENGINE #2.,LEFT-SIDE BAFFLE BUTTON PLUG IS DEFECTIVE AND NEEDS REPLACEMENT.,1
FOUND A FAULTY BAFFLE BUTTON PLUG ON ENGINE #2.,RIGHT BAFFLE BUTTON PLUG ON ENGINE #4 IS NO GOOD.,1
LEFT-SIDE BAFFLE BUTTON PLUG IS DEFECTIVE AND NEEDS REPLACEMENT.,RIGHT BAFFLE BUTTON PLUG ON ENGINE #4 IS NO GOOD.,1
RIGHT ENGINE ROUGH IN FLIGHT.,THE RIGHT ENGINE RAN ROUGH DURING FLIGHT.,1
RIGHT ENGINE ROUGH IN FLIGHT.,PILOT REPORTED ROUGH RUNNING ON THE #2 ENGINE WHILE AIRBORNE.,1
RIGHT ENGINE ROUGH IN FLIGHT.,"IN-FLIGHT, THE LEFT ENGINE EXHIBITED ROUGH OPERATION.",1
RIGHT ENGINE ROUGH IN FLIGHT.,OBSERVED VIBRATION AND ROUGH RUNNING ON THE RIGHT-HAND ENGINE DURING CRUISE.,1
THE RIGHT ENGINE RAN ROUGH DURING FLIGHT.,PILOT REPORTED ROUGH RUNNING ON THE #2 ENGINE WHILE AIRBORNE.,1
THE RIGHT ENGINE RAN ROUGH DURING FLIGHT.,"IN-FLIGHT, THE LEFT ENGINE EXHIBITED ROUGH OPERATION.",1
THE RIGHT ENGINE RAN ROUGH DURING FLIGHT.,OBSERVED VIBRATION AND ROUGH RUNNING ON THE RIGHT-HAND ENGINE DURING CRUISE.,1
PILOT REPORTED ROUGH RUNNING ON THE #2 ENGINE WHILE AIRBORNE.,"IN-FLIGHT, THE LEFT ENGINE EXHIBITED ROUGH OPERATION.",1
PILOT REPORTED ROUGH RUNNING ON THE #2 ENGINE WHILE AIRBORNE.,OBSERVED VIBRATION AND ROUGH RUNNING ON THE RIGHT-HAND ENGINE DURING CRUISE.,1
"IN-FLIGHT, THE LEFT ENGINE EXHIBITED ROUGH OPERATION.",OBSERVED VIBRATION AND ROUGH RUNNING ON THE RIGHT-HAND ENGINE DURING CRUISE.,1
"WHILE TAXIING, ENGINE QUIT.","WHILE TAXIING, THE ENGINE STOPPED.",1
"WHILE TAXIING, ENGINE QUIT.",DURING GROUND TAXI THE ENGINE QUIT UNEXPECTEDLY.,1
"WHILE TAXIING, ENGINE QUIT.",THE AIRCRAFT LOST ENGINE POWER WHILE TAXIING.,1
"WHILE TAXIING, ENGINE QUIT.",ENGINE SHUT DOWN DURING TAXI.,1
"WHILE TAXIING, THE ENGINE STOPPED.",DURING GROUND TAXI THE ENGINE QUIT UNEXPECTEDLY.,1
"WHILE TAXIING, THE ENGINE STOPPED.",THE AIRCRAFT LOST ENGINE POWER WHILE TAXIING.,1
"WHILE TAXIING, THE ENGINE STOPPED.",ENGINE SHUT DOWN DURING TAXI.,1
DURING GROUND TAXI THE ENGINE QUIT UNEXPECTEDLY.,THE AIRCRAFT LOST ENGINE POWER WHILE TAXIING.,1
DURING GROUND TAXI THE ENGINE QUIT UNEXPECTEDLY.,ENGINE SHUT DOWN DURING TAXI.,1
THE AIRCRAFT LOST ENGINE POWER WHILE TAXIING.,ENGINE SHUT DOWN DURING TAXI.,1
REINSTALL ENGINE AFTER REPAIR TO FIREWALL.,REINSTALL THE ENGINE AFTER THE FIREWALL REPAIR IS COMPLETED.,1
REINSTALL ENGINE AFTER REPAIR TO FIREWALL.,PUT THE ENGINE BACK ON ONCE THE FIREWALL HAS BEEN FIXED.,1
REINSTALL ENGINE AFTER REPAIR TO FIREWALL.,ENGINE SHALL BE REINSTALLED FOLLOWING REPAIR OF THE FIREWALL.,1
REINSTALL ENGINE AFTER REPAIR TO FIREWALL.,"AFTER REPAIRING THE FIREWALL, REATTACH THE ENGINE TO THE AIRFRAME.",1
REINSTALL THE ENGINE AFTER THE FIREWALL REPAIR IS COMPLETED.,PUT THE ENGINE BACK ON ONCE THE FIREWALL HAS BEEN FIXED.,1
REINSTALL THE ENGINE AFTER THE FIREWALL REPAIR IS COMPLETED.,ENGINE SHALL BE REINSTALLED FOLLOWING REPAIR OF THE FIREWALL.,1
REINSTALL THE ENGINE AFTER THE FIREWALL REPAIR IS COMPLETED.,"AFTER REPAIRING THE FIREWALL, REATTACH THE ENGINE TO THE AIRFRAME.",1
PUT THE ENGINE BACK ON ONCE THE FIREWALL HAS BEEN FIXED.,ENGINE SHALL BE REINSTALLED FOLLOWING REPAIR OF THE FIREWALL.,1
PUT THE ENGINE BACK ON ONCE THE FIREWALL HAS BEEN FIXED.,"AFTER REPAIRING THE FIREWALL, REATTACH THE ENGINE TO THE AIRFRAME.",1
ENGINE SHALL BE REINSTALLED FOLLOWING REPAIR OF THE FIREWALL.,"AFTER REPAIRING THE FIREWALL, REATTACH THE ENGINE TO THE AIRFRAME.",1
#3 CYLINDER EXHAUST SEAL LEAKING.,LEAK DETECTED AT THE EXHAUST SEAL OF CYLINDER #2.,1
#3 CYLINDER EXHAUST SEAL LEAKING.,THE #4 CYLINDER’S EXHAUST SEAL IS LEAKING.,1
#3 CYLINDER EXHAUST SEAL LEAKING.,FOUND AN EXHAUST-SEAL LEAK ON CYLINDER ONE DURING THE INSPECTION.,1
#3 CYLINDER EXHAUST SEAL LEAKING.,EXHAUST SEAL ON THE THIRD CYLINDER SHOWS LEAKAGE.,1
LEAK DETECTED AT THE EXHAUST SEAL OF CYLINDER #2.,THE #4 CYLINDER’S EXHAUST SEAL IS LEAKING.,1
LEAK DETECTED AT THE EXHAUST SEAL OF CYLINDER #2.,FOUND AN EXHAUST-SEAL LEAK ON CYLINDER ONE DURING THE INSPECTION.,1
LEAK DETECTED AT THE EXHAUST SEAL OF CYLINDER #2.,EXHAUST SEAL ON THE THIRD CYLINDER SHOWS LEAKAGE.,1
THE #4 CYLINDER’S EXHAUST SEAL IS LEAKING.,FOUND AN EXHAUST-SEAL LEAK ON CYLINDER ONE DURING THE INSPECTION.,1
THE #4 CYLINDER’S EXHAUST SEAL IS LEAKING.,EXHAUST SEAL ON THE THIRD CYLINDER SHOWS LEAKAGE.,1
FOUND AN EXHAUST-SEAL LEAK ON CYLINDER ONE DURING THE INSPECTION.,EXHAUST SEAL ON THE THIRD CYLINDER SHOWS LEAKAGE.,1
ENGINE RUNS ROUGH AFTER START. ENGINE SHUT DOWN WHEN POWER T,ENGINE RUNS ROUGH AFTER START AND THEN STALLS WHEN THE THROTTLE IS ADVANCED.,1
ENGINE RUNS ROUGH AFTER START. ENGINE SHUT DOWN WHEN POWER T,"AFTER STARTING, THE ENGINE IS ROUGH AND WILL SHUT DOWN AS SOON AS POWER IS INCREASED.",1
ENGINE RUNS ROUGH AFTER START. ENGINE SHUT DOWN WHEN POWER T,NOTICED ROUGH RUNNING POST-START; INCREASING POWER CAUSES THE ENGINE TO STOP.,1
ENGINE RUNS ROUGH AFTER START. ENGINE SHUT DOWN WHEN POWER T,ENGINE STARTS ROUGHLY AND CUTS OUT WHEN POWER IS APPLIED.,1
ENGINE RUNS ROUGH AFTER START AND THEN STALLS WHEN THE THROTTLE IS ADVANCED.,"AFTER STARTING, THE ENGINE IS ROUGH AND WILL SHUT DOWN AS SOON AS POWER IS INCREASED.",1
ENGINE RUNS ROUGH AFTER START AND THEN STALLS WHEN THE THROTTLE IS ADVANCED.,NOTICED ROUGH RUNNING POST-START; INCREASING POWER CAUSES THE ENGINE TO STOP.,1
ENGINE RUNS ROUGH AFTER START AND THEN STALLS WHEN THE THROTTLE IS ADVANCED.,ENGINE STARTS ROUGHLY AND CUTS OUT WHEN POWER IS APPLIED.,1
"AFTER STARTING, THE ENGINE IS ROUGH AND WILL SHUT DOWN AS SOON AS POWER IS INCREASED.",NOTICED ROUGH RUNNING POST-START; INCREASING POWER CAUSES THE ENGINE TO STOP.,1
"AFTER STARTING, THE ENGINE IS ROUGH AND WILL SHUT DOWN AS SOON AS POWER IS INCREASED.",ENGINE STARTS ROUGHLY AND CUTS OUT WHEN POWER IS APPLIED.,1
NOTICED ROUGH RUNNING POST-START; INCREASING POWER CAUSES THE ENGINE TO STOP.,ENGINE STARTS ROUGHLY AND CUTS OUT WHEN POWER IS APPLIED.,1
"ON RIGHT ENGINE START, ENGINE RAN VERY ROUGH.",AT START OF THE RIGHT ENGINE IT RAN VERY ROUGH.,1
"ON RIGHT ENGINE START, ENGINE RAN VERY ROUGH.",WHEN THE LEFT ENGINE WAS STARTED IT RAN REALLY ROUGH.,1
"ON RIGHT ENGINE START, ENGINE RAN VERY ROUGH.",ENGINE #2 SHOWED VERY ROUGH RUNNING ON START.,1
"ON RIGHT ENGINE START, ENGINE RAN VERY ROUGH.",RIGHT-SIDE ENGINE START PRODUCED ROUGH ENGINE OPERATION.,1
AT START OF THE RIGHT ENGINE IT RAN VERY ROUGH.,WHEN THE LEFT ENGINE WAS STARTED IT RAN REALLY ROUGH.,1
AT START OF THE RIGHT ENGINE IT RAN VERY ROUGH.,ENGINE #2 SHOWED VERY ROUGH RUNNING ON START.,1
AT START OF THE RIGHT ENGINE IT RAN VERY ROUGH.,RIGHT-SIDE ENGINE START PRODUCED ROUGH ENGINE OPERATION.,1
WHEN THE LEFT ENGINE WAS STARTED IT RAN REALLY ROUGH.,ENGINE #2 SHOWED VERY ROUGH RUNNING ON START.,1
WHEN THE LEFT ENGINE WAS STARTED IT RAN REALLY ROUGH.,RIGHT-SIDE ENGINE START PRODUCED ROUGH ENGINE OPERATION.,1
ENGINE #2 SHOWED VERY ROUGH RUNNING ON START.,RIGHT-SIDE ENGINE START PRODUCED ROUGH ENGINE OPERATION.,1
"RIGHT ENGINE, ALL 4 ROCKER COVER GASKETS SEEPING.",RIGHT ENGINE — ALL 4 ROCKER COVER GASKETS ARE SEEPING.,1
"RIGHT ENGINE, ALL 4 ROCKER COVER GASKETS SEEPING.",LEFT ENGINE ROCKER COVER GASKETS FOUND WEEPING; THREE SHOWED SEEPAGE.,1
"RIGHT ENGINE, ALL 4 ROCKER COVER GASKETS SEEPING.",SEEPAGE OBSERVED FROM THE FOUR ROCKER COVER GASKETS ON THE RIGHT‑HAND ENGINE.,1
"RIGHT ENGINE, ALL 4 ROCKER COVER GASKETS SEEPING.",BOTH ROCKER COVER GASKETS ON THE LEFT ENGINE WERE FOUND SEEPING OIL.,1
RIGHT ENGINE — ALL 4 ROCKER COVER GASKETS ARE SEEPING.,LEFT ENGINE ROCKER COVER GASKETS FOUND WEEPING; THREE SHOWED SEEPAGE.,1
RIGHT ENGINE — ALL 4 ROCKER COVER GASKETS ARE SEEPING.,SEEPAGE OBSERVED FROM THE FOUR ROCKER COVER GASKETS ON THE RIGHT‑HAND ENGINE.,1
RIGHT ENGINE — ALL 4 ROCKER COVER GASKETS ARE SEEPING.,BOTH ROCKER COVER GASKETS ON THE LEFT ENGINE WERE FOUND SEEPING OIL.,1
LEFT ENGINE ROCKER COVER GASKETS FOUND WEEPING; THREE SHOWED SEEPAGE.,SEEPAGE OBSERVED FROM THE FOUR ROCKER COVER GASKETS ON THE RIGHT‑HAND ENGINE.,1
LEFT ENGINE ROCKER COVER GASKETS FOUND WEEPING; THREE SHOWED SEEPAGE.,BOTH ROCKER COVER GASKETS ON THE LEFT ENGINE WERE FOUND SEEPING OIL.,1
SEEPAGE OBSERVED FROM THE FOUR ROCKER COVER GASKETS ON THE RIGHT‑HAND ENGINE.,BOTH ROCKER COVER GASKETS ON THE LEFT ENGINE WERE FOUND SEEPING OIL.,1
#3 AFT BAFFLE IS WORN THROUGH AT I/B CYLINDER WRAP.,THE AFT BAFFLE ON ENGINE 2 IS WORN THROUGH AT THE INBOARD CYLINDER WRAP.,1
#3 AFT BAFFLE IS WORN THROUGH AT I/B CYLINDER WRAP.,FOUND THE #4 REAR BAFFLE WORN RIGHT THROUGH WHERE IT WRAPS THE INBOARD CYLINDER.,1
#3 AFT BAFFLE IS WORN THROUGH AT I/B CYLINDER WRAP.,AFT BAFFLE IS WORN THROUGH AT THE I/B CYLINDER WRAP ON ENGINE 3.,1
#3 AFT BAFFLE IS WORN THROUGH AT I/B CYLINDER WRAP.,ENGINE 1’S AFT BAFFLE HAS BEEN WORN THROUGH AT THE INBOARD CYLINDER WRAP.,1
THE AFT BAFFLE ON ENGINE 2 IS WORN THROUGH AT THE INBOARD CYLINDER WRAP.,FOUND THE #4 REAR BAFFLE WORN RIGHT THROUGH WHERE IT WRAPS THE INBOARD CYLINDER.,1
